,course_ID,course_name,semester,department_ID
2054,36627,生物元素比生態學,112-1,2412
2055,36315,代謝生態學,112-1,2412
2056,55316,海洋生態地化專題研究(二),112-1,2412
2057,38716,魚類學特論,112-1,2412
2058,17283,R在生態資料分析之應用,112-1,2412
2059,21353,族群生態與漁業資源永續,112-1,2412
2060,25258,漁業資源評估專題研究(二),112-1,2412
2062,61890,深海生態學,112-1,2412
2063,83549,分子親緣關係學,112-1,2412
2064,48618,海洋無脊椎動物學（一）,112-1,2412
2065,49321,地質海上實習,112-1,2413
2066,73537,地質海上實習,112-1,2413
2067,43698,環境放射化學一,112-1,2413
2068,84150,觀測地震學,112-1,2413
2069,61364,海洋地質及地物組專題討論,112-1,2413
2070,71838,海洋地質及地物組專題討論,112-1,2413
2072,84691,應用地球物理學,112-1,2413
2073,13993,生物地球化學導論,112-1,2413
2075,84088,地球物理基礎數學,112-1,2413
2076,47124,沈積地層學概論,112-1,2413
2077,63350,海洋與氣候:過去到未來,112-1,2413
2078,33370,地質歷史與環境變遷,112-1,2413
2079,63553,海洋資源學,112-1,2413
2080,53695,地質年代學概論,112-1,2413
2081,60195,海洋化學實習,112-1,2414
2082,31153,化學海洋學,112-1,2414
2083,33829,化學海上實習,112-1,2414
2084,15494,沿岸海洋學,112-1,2414
2085,76266,海洋科學英文寫作,112-1,2414
2086,57203,海洋化學論文導讀,112-1,2414
2087,69526,海洋化學組專題討論,112-1,2414
2088,76133,海洋化學組專題討論,112-1,2414
2089,76330,海洋溶解有機物導論,112-1,2414
2096,11295,粒子天文物理學中的計算方法,112-1,2440
2097,14138,高等專題研究,112-1,2440
2098,73671,高等專題討論一,112-1,2440
2100,83695,宇宙物理學,112-1,2440
2101,36528,高等天文觀測,112-1,2440
2102,62110,宇宙大尺度結構一,112-1,2440
2103,29386,恆星天文物理,112-1,2440
2104,78822,天文數據分析,112-1,2440
2105,16804,天文輻射物理,112-1,2440
2106,41217,專題研究,112-1,2440
2107,38798,專題討論一,112-1,2440
2108,34800,專題討論三,112-1,2440
2109,87785,半導體專題一,112-1,2450
2118,86132,高等應用物理專題討論一,112-1,2450
2119,40094,應用物理專題討論一,112-1,2450
2120,39441,應用物理專題討論三,112-1,2450
2129,78027,統計理論一,112-1,2460
2130,30009,迴歸分析,112-1,2460
2134,32444,專題討論一,112-1,2470
2135,89837,專題討論二,112-1,2470
2136,11891,專題討論三,112-1,2470
2137,95059,專題討論四,112-1,2470
2138,95060,專題討論五,112-1,2470
2139,51084,獨立研究,112-1,2470
2140,13166,獨立研究,112-1,2470
2141,27154,獨立研究,112-1,2470
2142,83040,獨立研究,112-1,2470
2143,38856,碩士論文,112-1,2470
2144,37671,專題討論一,112-1,2470
2145,67002,專題討論二,112-1,2470
2146,81837,專題討論三,112-1,2470
2147,35781,專題討論三,112-1,2470
2148,89733,專題討論四,112-1,2470
2149,52721,專題討論四,112-1,2470
2150,95087,獨立實作,112-1,2470
2151,35585,氣候變遷問題與對策,112-1,2470
2152,87400,前瞻議題I & II: 氣候服務與環境永續,112-1,2470
2153,32509,氣候資料分析及數據應用,112-1,2470
2154,95008,淨零排放路徑的情境探索與政策設計,112-1,2470
2155,67104,聯合國永續議程UNSDGs與國際發展實習,112-1,2470
2156,33850,自然相關財務揭露,112-1,2470
2157,95062,極端氣候與熱脆弱度,112-1,2470
2158,12226,博士論文,112-1,2470
2159,76984,永續治理與影響力,112-1,2470
2160,62936,書報討論I,112-1,2490
2161,42441,地球系統科學通論,112-1,2490
2162,88488,全球水循環,112-1,2490
2163,70164,固體地球,112-1,2490
2164,72766,科學計算,112-1,2490
2165,82004,地震資料分析,112-1,2490
2166,26700,雲物理觀測與模擬,112-1,2490
2167,63030,人類活動與地表變遷,112-1,2490
2168,40275,主動與被動式基礎遙感探測,112-1,2490
2175,56250,社會學習領域概論,112-1,3000
2176,41197,微課程: 歐盟與國家轉型,112-1,3000
2183,18046,政黨與選舉制度,112-1,3020
2184,41173,政治心理學,112-1,3020
2185,87521,性別政治,112-1,3020
2186,20932,政治經濟學,112-1,3020
2187,67815,政治經濟分析,112-1,3020
2188,48492,數位政府與管理,112-1,3020
2189,13343,外交政策議題,112-1,3020
2190,87631,歐洲國際關係與安全合作,112-1,3020
2191,20169,研究大綱寫作,112-1,3020
2192,29435,東亞政治經濟專題,112-1,3020
2193,88959,重大政策議題,112-1,3020
2195,53862,東亞民主化專題,112-1,3020
2196,27338,社會科學基礎數學,112-1,3020
2197,80601,應用迴歸分析,112-1,3020
2198,50451,歐盟對外政策及印太戰略,112-1,3020
2199,50417,國際新聞寫作實務,112-1,3020
2200,48600,普通心理學,112-1,3021
2201,27410,服務學習一,112-1,3021
2202,23837,服務學習一,112-1,3021
2203,75298,服務學習一,112-1,3021
2204,44012,服務學習二,112-1,3021
2205,71329,服務學習三,112-1,3021
2206,78733,政治學一,112-1,3021
2207,59559,政治學一,112-1,3021
2208,83132,政治學一,112-1,3021
2209,85673,國際關係一,112-1,3021
2210,44358,國際關係一,112-1,3021
2211,37079,行政學一,112-1,3021
2212,63593,行政學一,112-1,3021
2213,89881,行政學一,112-1,3021
2214,46929,中華民國憲法及政府一,112-1,3021
2215,52579,中華民國憲法及政府一,112-1,3021
2216,79432,比較政府一,112-1,3021
2217,32046,比較政府一,112-1,3021
2218,77985,經濟學乙一,112-1,3021
2219,37703,社會統計,112-1,3021
2220,43083,社會統計,112-1,3021
2221,79254,西洋政治哲學一,112-1,3021
2222,82701,中國政治哲學一,112-1,3021
2223,18669,比較政治理論一,112-1,3021
2224,38908,現代政治思想一,112-1,3021
2225,84899,政治學方法論,112-1,3021
2226,88159,中國大陸政府與政治,112-1,3021
2235,82304,國際關係一,112-1,3022
2240,24765,中華民國對外關係,112-1,3022
2248,86258,西洋政治哲學概論,112-1,3022
2249,88635,國際公法一,112-1,3022
2250,62109,國際關係史一,112-1,3022
2251,41006,國際政治理論一,112-1,3022
2253,57084,國際組織,112-1,3022
2254,34680,國際經濟與貿易議題,112-1,3022
2263,63377,國際關係一,112-1,3023
2268,58119,地方政府與管理,112-1,3023
2277,81786,公部門人力資源管理,112-1,3023
2278,31308,財政管理,112-1,3023
2279,17527,公共政策一,112-1,3023
2280,39706,非營利組織管理,112-1,3023
2282,18650,行政法一,112-1,3023
2283,59082,微積分1,112-1,3030
2284,43849,微積分2,112-1,3030
2285,43243,服務學習甲,112-1,3030
2286,49911,服務學習甲,112-1,3030
2287,62441,服務學習乙,112-1,3030
2288,82061,服務學習乙,112-1,3030
2289,17939,服務學習三,112-1,3030
2290,12291,個體經濟學原理與實習,112-1,3030
2291,50754,個體經濟學原理與實習,112-1,3030
2292,70941,個體經濟學原理與實習,112-1,3030
2293,25494,個體經濟學原理與實習,112-1,3030
2294,62913,英文作文一上,112-1,3030
2295,44379,個體經濟學上,112-1,3030
2296,54628,個體經濟學上,112-1,3030
2297,74329,個體經濟學上,112-1,3030
2298,73806,個體經濟學上,112-1,3030
2299,37623,個體經濟學上,112-1,3030
2300,25748,總體經濟學上,112-1,3030
2301,53552,總體經濟學上,112-1,3030
2302,60293,總體經濟學上,112-1,3030
2303,86544,統計學暨實習,112-1,3030
2304,48777,統計學暨實習,112-1,3030
2305,55149,統計學暨實習,112-1,3030
2306,76672,經濟發展,112-1,3030
2307,44083,職場英文寫作與口語表達,112-1,3030
2308,65846,職場英文寫作與口語表達,112-1,3030
2309,85360,英文段落寫作與演練,112-1,3030
2310,39437,英文作文二上,112-1,3030
2311,80081,貨幣銀行學一,112-1,3030
2312,66893,貨幣銀行學一,112-1,3030
2313,43197,福利經濟學與不平等,112-1,3030
2314,55843,市場設計,112-1,3030
2315,35998,財政學,112-1,3030
2316,95009,學士論文上,112-1,3030
2317,82212,賽局論,112-1,3030
2318,63201,賽局論,112-1,3030
2319,81878,貿易理論,112-1,3030
2320,25480,期貨與選擇權,112-1,3030
2321,70258,期貨與選擇權,112-1,3030
2322,28096,專題討論-個體經濟、產業組織與貿易一,112-1,3030
2323,86858,專題討論─經濟計量一,112-1,3030
2324,59711,專題討論─經濟史一,112-1,3030
2325,40598,專題討論─貨幣與總體一,112-1,3030
2326,19807,健康經濟學,112-1,3030
2327,76761,臺灣經濟史,112-1,3030
2328,50032,頤賢講座-臺灣政經社問題與對策,112-1,3030
2329,52971,經濟學英文寫作基礎,112-1,3030
2330,32572,資料科學與社會研究,112-1,3030
2331,49462,數位經濟,112-1,3030
2332,47241,金融與產業實務課程一,112-1,3030
2333,19830,勞動經濟學二,112-1,3030
2334,79718,計量經濟學一,112-1,3030
2335,66566,計量經濟學的因果推論與預測,112-1,3030
2336,20048,金融市場與衍生性商品,112-1,3030
2337,83273,進階公司理財,112-1,3030
2338,70380,財務管理,112-1,3030
2339,65183,財務管理,112-1,3030
2340,77733,財務管理,112-1,3030
2341,43919,應用計量方法,112-1,3030
2342,87342,經濟數學,112-1,3030
2343,88659,實驗經濟學專題,112-1,3030
2344,25094,會計學甲一上,112-1,3030
2345,21706,會計學甲一上,112-1,3030
2346,89825,統計學習與深度學習,112-1,3030
2347,80169,普通心理學,112-1,3050
2348,21872,服務學習甲,112-1,3050
2349,80821,服務學習甲,112-1,3050
2350,39815,服務學習二,112-1,3050
2351,28669,服務學習二,112-1,3050
2352,49194,服務學習三,112-1,3050
2354,15236,社會學甲上,112-1,3050
2355,45922,社會學甲實習上,112-1,3050
2356,89228,社會統計,112-1,3050
2357,38436,性別社會學,112-1,3050
2358,80747,東亞社會田野研究工作坊,112-1,3050
2359,17547,動物與社會,112-1,3050
2360,81413,心理健康社會學,112-1,3050
2361,59057,社會研究方法甲上,112-1,3050
2362,65409,社會研究方法甲上,112-1,3050
2363,81394,組織社會學,112-1,3050
2364,37006,都市社會學,112-1,3050
2365,22697,經濟社會學(一),112-1,3050
2366,63102,社會運動,112-1,3050
2367,16646,種族與族群研究,112-1,3050
2368,29840,偏差社會學,112-1,3050
2369,25808,古典社會學理論,112-1,3050
2370,18548,學士論文寫作,112-1,3050
2371,57023,性別與政治,112-1,3050
2373,18222,歷史社會學專題研究,112-1,3050
2374,62149,酷兒民族誌,112-1,3050
2375,83591,政治社會學,112-1,3050
2376,13027,文化社會學,112-1,3050
2377,95064,社會學名著選讀,112-1,3050
2378,49991,性別與工作,112-1,3050
2379,49259,國際遷移,112-1,3050
2381,55739,社會學,112-1,3100
2382,66332,社會工作概論上,112-1,3100
2383,72778,社會工作概論上,112-1,3100
2384,68576,多元平權與社會改變,112-1,3100
2385,15860,醫療社會工作,112-1,3100
2386,35737,社會個案工作,112-1,3100
2387,52865,社會工作研究方法上,112-1,3100
2388,81407,社會工作實習指引,112-1,3100
2389,31065,社區組織與社區發展,112-1,3100
2390,72731,悲傷輔導,112-1,3100
2391,18486,社會政策與社會立法,112-1,3100
2392,66209,社會工作實習二,112-1,3100
2393,25381,社會工作實習二,112-1,3100
2394,33862,社會工作實習二,112-1,3100
2395,58711,社會工作實習二,112-1,3100
2396,95024,社會工作學士論文,112-1,3100
2397,95025,社會工作學士論文,112-1,3100
2398,95093,社會工作學士論文,112-1,3100
2399,78471,社會工作倫理,112-1,3100
2400,11014,交織性與同志社會工作,112-1,3100
2401,64702,社會政策的成本效益分析,112-1,3100
2402,65995,行為經濟之理論與社會運用,112-1,3100
2403,73975,老人學概論,112-1,3100
2404,73899,精神醫療社會工作,112-1,3100
2405,36364,兒童遊戲治療,112-1,3100
2406,45779,社會工作管理,112-1,3100
2407,95088,創傷知情照護模式與兒童福利,112-1,3100
2408,52620,比較政治專題研究,112-1,3220
2409,89428,中國大陸政經發展專題研究,112-1,3220
2410,65950,國家理論專題研究,112-1,3220
2411,24135,區域化與區域研究專題研究,112-1,3220
2412,20620,中國政治思想專題,112-1,3220
2413,74602,國際關係理論專題,112-1,3220
2414,79691,當代政治思想專題,112-1,3220
2415,30653,外交決策分析專題,112-1,3220
2416,13084,中國大陸政經發展專題,112-1,3220
2417,68980,行政實務專題,112-1,3220
2418,74348,比較政治理論專題,112-1,3220
2419,85709,國際政治與兩岸關係專題,112-1,3220
2420,59978,政府與企業專題,112-1,3220
2421,54400,地方政府與管理專題,112-1,3220
2422,25036,財政管理專題,112-1,3220
2423,20127,政治發展與民主化專題,112-1,3220
2424,85773,全球化與東亞政經發展專題,112-1,3220
2425,88662,思想與中國專題,112-1,3220
2426,48260,比較政府與政治專題,112-1,3220
2427,43176,國際關係理論與中共外交專題,112-1,3220
2428,72195,國際關係社會建構論專題,112-1,3220
2429,42863,文明與國際政治專題,112-1,3220
2430,64454,區域化與區域研究專題,112-1,3220
2431,68561,社會主義國家政治變遷與半總統制專題,112-1,3220
2440,60496,亞洲的民主倒退與民主韌性,112-1,3220
2441,78530,專題討論,112-1,3230
2450,37242,數量方法入門,112-1,3230
2452,21025,個體經濟理論一A,112-1,3230
2454,12719,個體經濟理論一B,112-1,3230
2456,22464,總體經濟理論一A,112-1,3230
2458,58791,總體經濟理論一B,112-1,3230
2460,52830,計量經濟理論一A,112-1,3230
2462,67595,計量經濟理論一B,112-1,3230
2464,61844,國際金融一,112-1,3230
2466,95004,總體勞動經濟,112-1,3230
2468,51300,金融機構管理,112-1,3230
2469,65197,個體計量方法與應用,112-1,3230
2471,80469,產業結構與貿易政策一,112-1,3230
2473,44000,產業結構與貿易政策二,112-1,3230
2475,89849,實驗經濟學二：重複實驗,112-1,3230
2477,12755,總體經濟時間序列分析,112-1,3230
2479,60442,基礎數量方法,112-1,3230
2480,74223,經濟實證與預測一,112-1,3230
2481,34693,基礎個體經濟學,112-1,3230
2482,71237,價格分析一,112-1,3230
2483,70864,基礎總體經濟學,112-1,3230
2484,64551,所得與就業理論一,112-1,3230
2485,12274,創意產業經濟學,112-1,3230
2486,48384,經濟實證與預測三,112-1,3230
2487,87691,價格分析三,112-1,3230
2488,12542,所得與就業理論三,112-1,3230
2489,35760,教育經濟學,112-1,3230
2528,35532,高等質化方法,112-1,3250
2531,76079,公共議題與社會學專題,112-1,3250
2533,60313,高級社會統計,112-1,3250
2534,25626,古典社會學理論,112-1,3250
2535,25728,性別社會學,112-1,3250
2537,18401,師生研究討論一,112-1,3250
2539,27090,比較社會學與方法,112-1,3250
2544,26536,社會福利政策分析,112-1,3300
2545,95071,獨立研究,112-1,3300
2546,95072,獨立研究,112-1,3300
2547,95073,獨立研究,112-1,3300
2548,28415,社會科學研究方法,112-1,3300
2549,54801,社會議題與政策專題討論,112-1,3300
2550,66889,社會工作理論,112-1,3300
2551,83530,社會福利專題討論,112-1,3300
2560,26886,國家發展理論專題,112-1,3410
2561,40673,台灣的經濟發展專題,112-1,3410
2562,43630,國家發展理論與政策專題,112-1,3410
2563,19513,統計方法與應用,112-1,3410
2564,13702,經濟發展與政策專題,112-1,3410
2565,68107,統計分析與應用,112-1,3410
2566,86434,近代日本思想專題,112-1,3410
2567,32258,跨領域論壇專題討論(一),112-1,3410
2568,69275,地理資訊系統與空間分析,112-1,3410
2569,61637,韓日文化與思想專題,112-1,3410
2570,44632,科技與勞動專題,112-1,3410
2571,29008,電商與金融科技的政治經濟學,112-1,3410
2572,28287,高齡社會的法律與政策,112-1,3410
2573,76476,生醫倫理與法律專題,112-1,3410
2574,50557,管制與行政法專題,112-1,3410
2575,77178,近代日本的興起與發展,112-1,3410
2576,58590,歐盟莫內講座-兩岸經濟發展專題,112-1,3410
2577,51310,科技的政治社會學,112-1,3410
2578,11696,國家發展政策專題,112-1,3410
2579,41509,平等、歧視與法律專題,112-1,3410
2580,65741,法律與社會研究導論,112-1,3410
2581,82752,東亞文化的關鍵詞,112-1,3410
2582,60991,中國大陸國家與社會專題,112-1,3410
2583,45176,歐盟社會政策專題,112-1,3410
2584,59248,資訊法與資訊政策專題,112-1,3410
2585,27156,全球化與社會福利專題,112-1,3410
2586,51774,鄧小平後的大陸政經改革專題,112-1,3410
2587,24960,科技的政治經濟學專題,112-1,3410
2588,89039,中國科技、政治與社會,112-1,3410
2589,61414,永續金融與ESG,112-1,3410
2590,23336,中美關係與全球治理專題,112-1,3410
2591,17918,氣候環境政策的設計與決策行為,112-1,3410
2592,54482,比較憲法,112-1,3410
2593,47683,東亞勞動力市場政策,112-1,3410
2594,71938,福利和性別不平等的政治經濟學,112-1,3410
2595,95094,科技政策與科技決策專題,112-1,3410
2596,74423,大眾傳播理論,112-1,3420
2597,78880,大眾傳播理論,112-1,3420
2598,81004,新聞攝影,112-1,3420
2599,18359,媒介社會學專題,112-1,3420
2600,87955,媒介心理學與實務,112-1,3420
2601,46699,新聞資訊視覺化,112-1,3420
2602,41091,採訪寫作一,112-1,3420
2603,88934,採訪寫作一,112-1,3420
2604,37039,影像報導一,112-1,3420
2605,45873,影像報導一,112-1,3420
2606,27099,新聞法律與倫理,112-1,3420
2607,11138,新聞法律與倫理,112-1,3420
2608,27804,網頁設計與敘事,112-1,3420
2609,49017,財經新聞寫作,112-1,3420
2610,50585,社群媒體與社會網絡分析,112-1,3420
2611,57841,網路時代的政治傳播,112-1,3420
2612,30715,東亞新聞專題,112-1,3420
2613,22694,社會科學程式設計,112-1,3420
2615,77835,政策規劃與分析,112-1,3430
2616,89935,公法專題,112-1,3430
2617,19427,人力資源管理專題,112-1,3430
2618,74994,論文寫作與質化分析,112-1,3430
2619,40504,重大政策議題,112-1,3430
2620,34740,應用迴歸分析,112-1,3430
2621,42737,公共管理與領導專題,112-1,3430
2622,88768,臺灣永續環境政策實務,112-1,3430
2623,66308,氣候環境政策的設計與決策行為,112-1,3430
2633,06201,微積分乙,112-1,4010
2634,73016,普通物理學乙,112-1,4010
2635,17197,普通物理學實驗一,112-1,4010
2636,67478,普通物理學實驗一,112-1,4010
2637,52888,普通物理學實驗一,112-1,4010
2638,67645,普通化學丙,112-1,4010
2639,43710,普通化學實驗,112-1,4010
2640,68388,普通化學實驗,112-1,4010
2643,51343,社會學,112-1,4010
2644,22962,社會學,112-1,4010
2645,39631,社會學,112-1,4010
2646,21666,服務學習甲,112-1,4010
2648,88947,服務學習乙,112-1,4010
2650,32114,醫學資源利用實習二,112-1,4010
2651,29970,生理學甲上,112-1,4010
2652,68196,小組討論一,112-1,4010
2653,22837,人文與醫學體驗學習(一),112-1,4010
2654,15315,大體解剖學上,112-1,4010
2655,66071,大體解剖學實驗上,112-1,4010
2656,44047,組織學上,112-1,4010
2657,10571,胚胎學上,112-1,4010
2658,29248,生物化學,112-1,4010
2659,12224,生物化學實驗,112-1,4010
2660,82938,解剖生理小組討論上,112-1,4010
2661,81923,人與科技體驗學習(一),112-1,4010
2662,55797,病理學甲及實驗上,112-1,4010
2663,80515,病理、藥理小組討論上,112-1,4010
2664,88841,臨床醫學總論實習上,112-1,4010
2665,14610,臨床醫學總論(I),112-1,4010
2666,33744,醫療體系暨長期照護概論,112-1,4010
2667,14353,藥理學上,112-1,4010
2668,55458,檢驗醫學上,112-1,4010
2669,52567,人工智慧在醫療領域的應用及實作開發,112-1,4010
2673,63614,門診醫學及急診醫學,112-1,4010
2674,69035,家庭、社會與醫療,112-1,4010
2675,14739,內科學,112-1,4010
2676,66632,內科學及臨床實習甲,112-1,4010
2677,62509,醫學臨床技能之理論與實務,112-1,4010
2678,24414,外科學,112-1,4010
2679,47399,外科學及臨床實習甲,112-1,4010
2680,52125,麻醉學概論,112-1,4010
2681,11269,神經科學及臨床實習,112-1,4010
2682,53231,復健科學及臨床實習,112-1,4010
2683,19968,婦產科學及臨床實習,112-1,4010
2684,18324,臨床病理討論一上,112-1,4010
2685,42434,放射線學(一),112-1,4010
2686,22668,醫學士論文,112-1,4010
2687,23580,內科學及臨床實習乙,112-1,4010
2688,26672,內科學及臨床實習丙,112-1,4010
2689,89843,外科學及臨床實習乙,112-1,4010
2690,29295,骨科學及臨床實習,112-1,4010
2691,48880,檢驗醫學、病理學及臨床實習,112-1,4010
2692,83791,腫瘤醫學及臨床實習,112-1,4010
2693,18807,急診醫學及臨床實習,112-1,4010
2694,30886,家庭醫學及臨床實習,112-1,4010
2695,67146,環境職業醫學及臨床實習,112-1,4010
2696,59173,麻醉科學及臨床實習,112-1,4010
2697,34029,眼科學及臨床實習,112-1,4010
2698,63620,耳鼻喉科學及臨床實習,112-1,4010
2699,14828,皮膚科學及臨床實習,112-1,4010
2700,67701,泌尿科學及臨床實習,112-1,4010
2701,68879,放射線學及臨床實習,112-1,4010
2702,42116,進階醫學研究,112-1,4010
2703,28488,老年醫學及臨床實習,112-1,4010
2704,66198,精神科學及臨床實習,112-1,4010
2705,39113,臨床倫理與法律,112-1,4010
2706,40013,臨床腫瘤學,112-1,4010
2707,84966,生死學,112-1,4010
2708,72504,小兒科學及臨床實習,112-1,4010
2709,16173,放射腫瘤學,112-1,4010
2710,53953,國際學習甲,112-1,4010
2711,71187,國際學習乙,112-1,4010
2712,59400,環境及職業疾病概論,112-1,4010
2713,47180,健康決策管理與分析,112-1,4010
2717,89115,醫療與社會,112-1,4010
2718,49365,醫學與人文,112-1,4010
2719,18693,普通生物學乙上,112-1,4010
2720,84963,智慧醫療程式設計,112-1,4010
2725,72697,醫學電資整合創意專題(一),112-1,4010
2730,06202,微積分乙上,112-1,4020
2731,13785,普通物理學乙,112-1,4020
2732,24467,普通物理學實驗一,112-1,4020
2734,17049,普通化學實驗,112-1,4020
2737,24349,生理學,112-1,4020
2742,49934,外科學概論乙,112-1,4020
2743,89532,病理學乙及實驗上,112-1,4020
2744,31662,臨床診斷學,112-1,4020
2745,37742,內科學概論,112-1,4020
2746,44354,耳鼻喉科學,112-1,4020
2747,62800,牙醫學研究導論,112-1,4020
2748,41335,牙體形態學,112-1,4020
2749,77864,牙體形態學實驗,112-1,4020
2750,27337,牙體復形學實驗二,112-1,4020
2751,76451,口腔解剖學上,112-1,4020
2752,36666,大體解剖學及實驗上,112-1,4020
2753,44790,口腔胚胎及組織學,112-1,4020
2754,83143,牙科器材學二,112-1,4020
2755,24506,醫師與人文,112-1,4020
2756,54229,牙醫學研究專題報告,112-1,4020
2757,81826,口腔病理診斷學暨實驗一,112-1,4020
2758,89240,牙體復形學二,112-1,4020
2759,17727,全口補綴學,112-1,4020
2760,20887,全口補綴學實驗,112-1,4020
2761,66691,口腔顎面外科學一,112-1,4020
2762,55172,牙科麻醉學,112-1,4020
2763,32536,牙科矯正學,112-1,4020
2764,44756,局部補綴學一,112-1,4020
2765,38034,局部補綴學實驗一,112-1,4020
2766,58499,特殊照護牙醫學,112-1,4020
2767,88142,兒童牙科學,112-1,4020
2768,41832,醫學倫理學,112-1,4020
2769,54832,牙科法醫學,112-1,4020
2770,46822,初階牙體復形學臨床實習,112-1,4020
2771,73049,初階補綴學臨床實習,112-1,4020
2772,49481,初階牙周病學臨床實習,112-1,4020
2773,45133,初階口腔顎面外科學臨床實習,112-1,4020
2774,74366,初階牙髓病學臨床實習,112-1,4020
2775,59526,臨床實習前訓練課程上,112-1,4020
2776,77288,口腔診斷學臨床實習上,112-1,4020
2777,82289,牙科放射線臨床實習上,112-1,4020
2778,72231,牙體復形學臨床實習,112-1,4020
2779,33320,牙髓病學臨床實習,112-1,4020
2780,15365,牙周病學臨床實習,112-1,4020
2781,51373,固定補綴學臨床實習,112-1,4020
2782,16944,局部補綴學臨床實習,112-1,4020
2783,24982,全口補綴學臨床實習,112-1,4020
2784,56291,口腔顎面外科臨床實習,112-1,4020
2785,43818,牙科矯正學臨床實習,112-1,4020
2786,78337,兒童牙科臨床實習,112-1,4020
2787,85117,牙科臨床病例討論上,112-1,4020
2788,27435,藥理學一,112-1,4020
2789,26617,口腔醫務管理學,112-1,4020
2790,70318,普通生物學乙,112-1,4020
2793,28094,普通化學丙,112-1,4030
2794,53399,普通化學丙,112-1,4030
2795,67688,普通化學丙,112-1,4030
2796,21538,普通化學實驗,112-1,4030
2798,51197,有機化學乙上,112-1,4030
2799,37224,有機化學實驗乙上,112-1,4030
2800,50630,解剖學,112-1,4030
2801,64789,生理學,112-1,4030
2802,55080,生物統計學,112-1,4030
2804,12760,服務學習甲,112-1,4030
2805,25184,藥劑學實驗一,112-1,4030
2806,10327,藥學導論乙,112-1,4030
2808,49823,生藥學 (含中藥),112-1,4030
2809,67940,中醫概論,112-1,4030
2810,58389,藥劑學 (一),112-1,4030
2811,89912,中藥實習,112-1,4030
2812,43424,專題研究,112-1,4030
2813,53804,專題研究,112-1,4030
2814,44051,專題研究,112-1,4030
2815,85082,專題研究,112-1,4030
2816,32188,專題研究,112-1,4030
2817,42180,專題研究,112-1,4030
2818,60450,專題研究,112-1,4030
2819,35723,專題研究,112-1,4030
2820,85636,專題研究,112-1,4030
2821,55903,藥物化學上,112-1,4030
2822,87469,物理化學,112-1,4030
2823,60624,調劑學暨臨床藥學,112-1,4030
2824,28868,藥物分析（一）,112-1,4030
2825,10328,藥學倫理學,112-1,4030
2826,51381,藥事行政及法規,112-1,4030
2827,68524,中藥概論,112-1,4030
2828,63981,藥廠實習,112-1,4030
2829,76057,社區藥局實習,112-1,4030
2830,52789,藥業實習,112-1,4030
2831,43778,生物化學,112-1,4030
2832,36061,專題討論,112-1,4030
2833,29681,藥學專題演講,112-1,4030
2834,39928,藥品動態學,112-1,4030
2835,70250,中藥炮製學(含實驗),112-1,4030
2836,57665,中藥方劑學（含實驗）,112-1,4030
2837,72010,儀器分析,112-1,4030
2838,49491,藥物治療學Ⅰ,112-1,4030
2839,33814,藥物治療學Ⅱ,112-1,4030
2840,59737,藥物治療學Ⅲ,112-1,4030
2841,38370,藥物治療學IV,112-1,4030
2842,55998,加護病房臨床藥學實習(一),112-1,4030
2843,10285,加護病房臨床藥學實習（二）,112-1,4030
2844,45195,一般病房臨床藥學實習(一),112-1,4030
2845,13168,一般病房臨床藥學實習(二),112-1,4030
2846,41178,一般病房臨床藥學實習(三),112-1,4030
2847,63244,一般病房臨床藥學實習(五),112-1,4030
2848,83372,一般病房臨床藥學實習（六）,112-1,4030
2849,80916,進階醫院藥事服務實習(一),112-1,4030
2850,10229,進階醫院藥事服務實習(二),112-1,4030
2851,23392,進階社區藥局實習,112-1,4030
2852,84278,藥學研究（一),112-1,4030
2853,45335,藥學研究（一),112-1,4030
2854,47398,藥學研究（一),112-1,4030
2855,36399,藥學研究（一),112-1,4030
2856,58320,藥學研究（一),112-1,4030
2857,84409,藥學研究（一),112-1,4030
2858,21282,藥學研究（一),112-1,4030
2859,78766,藥學研究(二),112-1,4030
2860,68203,藥學研究(二),112-1,4030
2861,51002,藥學研究(二),112-1,4030
2862,43895,藥學研究(二),112-1,4030
2863,66685,藥學研究(二),112-1,4030
2864,76653,藥學研究(二),112-1,4030
2865,52501,藥學研究(三),112-1,4030
2866,58987,藥學研究(三),112-1,4030
2867,30988,藥學研究(三),112-1,4030
2868,32545,藥學研究(三),112-1,4030
2869,82384,藥學研究(三),112-1,4030
2870,57439,藥學研究 (四),112-1,4030
2871,25087,藥學研究 (四),112-1,4030
2872,38690,藥學研究 (四),112-1,4030
2873,15488,進階藥政實習(一),112-1,4030
2874,28434,進階藥政實習(二),112-1,4030
2875,58380,進階藥政實習(三),112-1,4030
2876,46110,進階藥業實習 (一),112-1,4030
2877,21411,進階藥業實習(二),112-1,4030
2878,83764,進階藥業實習(三),112-1,4030
2879,38150,進階藥業實習(四),112-1,4030
2880,10344,進階藥業實習(五),112-1,4030
2881,13823,進階藥業實習(六),112-1,4030
2882,18515,進階藥廠實習(一),112-1,4030
2883,69586,進階藥廠實習(二),112-1,4030
2884,20818,進階藥廠實習(三),112-1,4030
2885,53599,進階藥廠實習(四),112-1,4030
2886,51554,進階藥廠實習(五),112-1,4030
2887,64515,進階藥廠實習(六),112-1,4030
2888,23020,守護健康-談藥品法規科學,112-1,4030
2889,67963,精準醫療與健康大數據,112-1,4030
2890,47424,藥學臨床技能導論,112-1,4030
2891,45357,臨床藥品動態學,112-1,4030
