course_ID,instructor_ID
87691,2143
12542,2281
35760,2462
19807,1972
19807,1972
76761,1640
76761,1640
50032,980
50032,980
52971,1221
52971,1221
32572,2340
32572,2340
49462,1553
49462,1553
47241,994
47241,994
19830,2193
19830,2193
79718,1234
79718,1234
66566,2034
66566,2034
20048,213
20048,213
83273,213
83273,213
70380,2003
70380,2003
65183,536
65183,536
77733,1752
77733,1752
43919,493
43919,493
87342,332
87342,332
88659,2143
88659,2143
57023,1590
27338,799
35532,1769
18222,1248
18222,1248
76079,2252
62149,103
60313,1096
25626,2518
25728,316
83591,1564
18401,221
18401,221
27090,168
13027,758
95064,1780
49991,2045
49259,1769
26536,88
95071,858
95072,1955
95073,2260
28415,2310
54801,194
66889,1265
83530,1728
78471,1955
11014,858
64702,1728
65995,1249
73975,1137
73899,244
36364,990
95088,1890
26886,326
40673,338
43630,326
19513,2546
13702,338
68107,2546
86434,800
32258,182
69275,2059
61637,377
44632,1964
29008,164
28287,491
76476,491
50557,491
77178,800
58590,1629
51310,502
11696,502
41509,1596
65741,1596
82752,377
60991,669
45176,669
59248,182
27156,669
51774,326
24960,502
89039,164
61414,1045
23336,1045
17918,2546
54482,967
47683,1274
71938,1274
95094,336
74423,1724
78880,1087
81004,1129
18359,1724
87955,1413
46699,1029
41091,114
88934,1029
37039,1858
45873,2516
27099,1300
11138,1788
27804,1878
49017,663
50585,123
57841,123
30715,2023
22694,1878
68980,942
77835,388
89935,2619
19427,609
74994,1295
40504,1784
34740,1373
42737,1373
88768,624
66308,2546
3011,335
3023,1379
3024,2087
3025,1812
3026,1037
3027,2514
3028,126
3029,849
80947,1501
6201,426
73016,1492
17197,1174
67478,1852
52888,1187
67645,333
43710,333
68388,1386
25092,1061
80169,2200
51343,758
22962,316
39631,2045
21666,1470
21666,1470
88947,1470
88947,1470
32114,1470
29970,1573
68196,1898
22837,287
15315,1835
66071,1835
44047,848
10571,1418
29248,825
12224,825
82938,2149
81923,2268
55797,2091
80515,54
88841,40
14610,40
33744,66
14353,1018
55458,2095
52567,1376
52567,1376
52567,1376
52567,1376
63614,1663
69035,1501
14739,40
66632,40
62509,1470
24414,2505
47399,2505
52125,1642
11269,2081
53231,1120
19968,1154
18324,2091
42434,2149
22668,1470
23580,40
26672,40
89843,2505
29295,1437
48880,2095
83791,1630
18807,2548
30886,1501
67146,1782
59173,1642
34029,1347
63620,1097
14828,1663
67701,2132
68879,2149
42116,1470
28488,932
66198,2539
39113,1470
40013,1630
84966,2268
72504,823
16173,647
53953,1470
71187,1470
59400,1782
47180,1814
47180,1814
47180,1814
47180,1814
89115,735
49365,2237
18693,736
84963,2224
84963,2224
84963,2224
84963,2224
84963,2224
72697,974
72697,974
72697,974
72697,974
72697,974
6202,1569
13785,1648
24467,2570
67645,333
17049,57
25092,1061
80169,2200
24349,59
44047,848
10571,1418
29248,825
12224,825
49934,2292
89532,2091
31662,40
37742,40
44354,153
62800,2275
41335,2363
77864,2363
27337,2275
76451,1506
36666,1060
44790,1444
83143,2275
24506,2275
54229,2275
81826,557
89240,2275
17727,1144
20887,1144
66691,1506
55172,1506
32536,2363
44756,1042
38034,2401
58499,2182
88142,541
41832,2275
54832,256
46822,2275
73049,1404
49481,2025
45133,1506
74366,867
59526,759
77288,557
82289,2401
72231,2275
33320,867
15365,2319
51373,1404
16944,2401
24982,1144
56291,1506
43818,561
78337,541
85117,759
27435,1018
26617,2182
70318,2130
51593,2130
6202,1569
28094,1061
53399,2002
67688,1102
21538,2315
25092,1061
51197,166
37224,166
50630,449
64789,59
55080,1814
80515,54
12760,925
25184,558
10327,925
27435,1018
49823,500
67940,500
58389,558
89912,500
43424,645
53804,1117
44051,1502
85082,1093
32188,2447
42180,384
60450,640
35723,1433
85636,1063
55903,645
87469,991
60624,2550
28868,2050
10328,2324
51381,1746
68524,500
63981,2050
76057,1855
52789,60
43778,825
36061,1093
29681,1502
39928,925
70250,500
57665,500
72010,60
49491,1269
33814,55
59737,1022
38370,235
55998,652
10285,652
45195,235
13168,235
41178,235
63244,235
83372,235
80916,2597
10229,2597
23392,55
84278,645
45335,60
47398,2447
36399,1022
58320,1011
84409,1855
21282,1746
78766,645
68203,60
51002,2447
43895,1022
66685,1855
76653,1746
52501,645
58987,60
30988,2447
32545,1855
82384,235
57439,2447
25087,60
38690,235
15488,1746
28434,1746
58380,1746
46110,60
21411,60
83764,60
38150,60
10344,60
13823,60
18515,2050
69586,2050
20818,2050
53599,2050
51554,2050
64515,2050
23020,558
67963,1433
47424,55
45357,1022
79574,1746
66367,1150
67690,1022
69619,352
29645,352
47108,352
6202,1569
28094,1061
53399,2002
67688,1102
81904,2110
25092,1061
50630,449
64789,59
55080,1814
55080,1814
88803,2091
88198,1194
44686,1023
23595,84
20381,84
48709,84
23733,84
43925,84
43778,825
75710,2053
63878,2053
66167,2053
80365,661
59710,1023
39148,1023
22038,1777
38687,1194
79628,1616
61607,1616
24455,661
49013,1777
80659,2053
17876,463
31201,1616
50942,899
55083,1542
68821,1084
44089,552
77699,552
62419,463
32718,661
32718,661
77213,2032
63778,2512
76952,2512
1080,136
28094,1061
53399,2002
67688,1102
70290,2112
64789,59
55080,1814
67964,1578
55781,206
21106,563
83251,281
56779,281
27347,866
27925,866
76159,1578
48583,357
50318,357
64307,357
89805,1160
35770,1160
79458,563
44794,2353
77216,2353
54838,2298
23768,2298
72673,1160
63778,2512
6202,1569
77458,308
28094,1061
53399,2002
67688,1102
17049,57
25092,1061
80169,2200
70290,2112
24349,59
59819,1383
20967,181
88803,2091
83035,40
72307,823
65556,2292
33709,132
89603,1421
68698,1103
16948,1439
69828,2030
45578,1103
21953,916
88680,634
12528,132
25062,132
67139,1120
48026,1357
30973,960
41292,2582
76837,1357
47717,960
45616,1439
48386,634
71921,757
35317,2098
84143,2030
81446,1103
26869,634
82774,254
65500,132
37489,1312
15958,1357
69485,2030
53145,960
58073,2098
22776,132
64636,1312
73905,2296
59473,960
30892,1312
14874,2098
73774,1357
88181,1421
76216,1421
27112,634
40227,1421
45932,2582
22447,1421
42493,1421
16807,1421
39361,757
37203,254
16230,2582
46560,960
18409,1357
25800,1312
40125,2296
41951,757
34233,1103
22984,2268
77213,2032
67358,2582
15968,1525
70290,2112
24349,59
59819,1383
20967,181
88803,2091
83035,40
72307,823
65556,2292
45578,1103
67139,1120
76046,1422
80780,2521
75013,1766
16014,2543
89549,2543
70658,2543
82031,1731
26855,1335
44926,1766
48658,1766
29693,1422
35954,1422
83815,1766
16192,2543
75229,2403
60091,1422
28565,784
57697,2521
73455,2521
36259,1901
77509,914
79015,1766
79015,1766
79171,2403
84134,2521
17051,2521
81374,1766
18366,1766
53250,1335
59851,1335
66249,2403
47111,2403
64206,1216
88017,1216
35113,2555
35113,2555
47279,2403
47279,2403
11025,1216
79629,1731
74798,2403
53708,2543
44293,1422
78628,2403
34794,2543
42533,1422
42386,2558
42386,2558
42386,2558
39976,2558
39976,2558
39976,2558
16701,305
16701,305
77213,2032
80169,2200
50630,449
60316,59
50287,2091
51903,1891
53261,1393
14693,1481
16383,1481
15465,1481
71885,1481
65205,1153
45511,1153
59230,1153
36750,1393
38832,1393
56850,1393
55383,389
43380,1891
79977,1153
12504,2353
86785,2477
57636,2477
78163,2298
59373,389
89685,389
80947,1501
10650,2268
36032,2342
59760,721
63547,1192
33328,68
85488,1143
75265,825
84204,825
88813,958
23020,558
31596,637
37629,345
45642,345
86331,2344
46741,958
39671,345
42166,345
16306,345
46227,345
44707,2344
44707,2344
32116,2207
32116,2207
61298,345
69207,345
20004,345
77529,345
77529,345
69987,345
53135,1150
78164,1150
88813,958
88813,958
78998,1387
78998,1387
78998,1387
60444,1222
60444,1222
60444,1222
52399,844
52399,844
52399,844
16306,345
46227,345
44707,2344
32116,2207
61298,345
69207,345
47887,1154
71253,2149
19101,1347
56657,2292
86267,2081
20004,345
69987,345
88813,958
78998,1387
60444,1222
52399,844
46741,958
46227,345
44707,2344
29595,2344
77529,345
69987,345
19443,958
80730,958
46509,345
54603,345
88813,958
78998,1387
60444,1222
52399,844
83958,494
28117,557
34404,557
49352,557
86614,541
13866,376
13866,376
87078,494
57206,371
88921,1042
74007,1042
45166,541
63916,1506
63916,1506
22321,371
54636,541
35036,371
13664,371
70718,371
30041,906
48136,906
20521,2222
27593,561
95104,1506
88785,1404
95095,2182
17728,2363
15364,371
42612,371
73520,867
43414,2401
84614,867
57371,541
68301,541
83500,541
65801,541
79812,541
68743,541
21568,541
34532,541
33416,371
36596,561
62688,561
15568,2363
45734,371
78732,371
95105,1506
95106,1506
95107,1506
11426,557
95096,1506
95097,2038
61663,376
53018,376
58408,376
87869,716
72714,376
12823,2275
38121,2275
68823,867
50667,867
61671,867
82263,867
55865,867
16576,867
73558,906
66462,2025
83630,2025
89023,2025
59311,2025
58864,494
19527,494
66756,2025
18393,2025
29824,1404
26616,2401
36544,1042
52291,541
51663,1404
54731,1144
21814,1404
30348,2401
27490,1144
15859,1042
26617,2182
26617,2182
59760,721
36061,1093
36061,1093
36061,1093
36061,1093
30991,55
60059,2447
23806,645
44964,2050
58358,2324
31564,500
53759,991
85998,925
75362,1502
74928,558
87329,1093
87060,1855
72054,1117
13025,1145
22470,640
87905,60
29681,1502
29681,1502
29681,1502
29681,1502
50375,2447
50375,2447
50375,2447
50375,2447
39928,925
88664,925
82984,1117
82984,1117
25559,2324
24554,640
72010,60
72010,60
72010,60
72010,60
33121,2050
43807,925
67963,1433
67963,1433
67963,1433
67963,1433
13286,925
67892,1093
50010,2050
61701,991
25931,1117
76446,500
42271,60
29494,1502
67963,1433
67892,1093
71860,1145
25931,1117
76446,500
29494,1502
67963,1433
75265,825
75265,825
87650,84
84596,2273
18832,1023
18832,1023
28817,899
28817,899
67667,84
46279,2053
49078,2468
49078,2468
22695,84
22695,84
54337,552
54337,552
22170,1084
22170,1084
45216,84
27617,84
27617,84
63411,1995
63411,1995
38345,1616
38345,1616
85915,463
85915,463
23991,2273
23991,2273
83243,234
83243,234
53135,1150
78164,1150
59548,2477
24277,1942
58892,1578
50926,1743
88766,2166
79582,566
84554,1557
71024,398
87669,206
53589,281
13032,547
35991,1743
11381,1942
70467,1660
13210,2004
45306,547
35538,1557
78545,2477
66239,2166
13349,519
18453,519
27261,357
78616,547
59545,547
38992,1942
45735,1942
21754,1499
56540,519
88151,66
25671,547
39561,563
17637,563
69957,1743
24931,1743
21287,519
87336,519
16165,1454
43570,1578
84581,1578
41445,519
13286,925
40396,889
33328,68
42632,1421
85556,2098
85759,2582
15347,634
64882,960
55282,1439
13547,1103
53170,960
41527,1439
22563,2296
79026,1357
50752,1421
23449,2030
82151,2030
37203,254
37203,254
26837,1421
54791,1421
32867,1439
35091,634
56880,2296
25584,2582
38396,757
38522,2098
79275,254
78478,2030
47956,1357
16230,2582
39564,1357
84635,2582
84635,2582
68226,2098
58293,254
83974,2030
89398,1357
77893,916
75757,1312
29640,2582
87239,132
42984,1103
64116,1421
56185,960
32118,1439
22022,634
23161,2296
46560,960
46560,960
18409,1357
25800,1312
25800,1312
40125,2296
41951,757
41951,757
57811,132
34233,1103
34233,1103
59563,1766
20658,1901
65284,2403
70112,1901
38123,1216
18528,2403
62272,1422
76722,1216
14193,2403
87560,1422
68630,1901
84782,2403
57734,914
42159,1901
84794,1766
42519,1216
58863,914
67425,1216
72602,2543
85646,1766
37711,1422
63691,1335
44273,1216
63457,1731
14863,2403
54471,1422
64728,914
58098,1216
76297,1731
33427,2403
22432,2521
57212,1422
63362,1216
15429,2521
76371,2555
72333,1335
63161,1901
20105,1766
20105,1766
20496,1766
20496,1766
14199,1335
14199,1335
35113,2555
35113,2555
11056,1348
11056,1348
47279,2403
47279,2403
62530,1901
62530,1901
42386,2558
42386,2558
39976,2558
39976,2558
28486,305
28486,305
16701,305
16701,305
59760,721
33328,68
75265,825
84204,825
47659,1923
48032,1314
81857,1923
58645,1314
30446,1789
10712,797
59760,721
59760,721
63547,1192
63547,1192
33328,68
75265,825
75265,825
20947,825
39029,825
84018,825
16939,825
70120,825
64347,1867
64347,1867
84780,825
84780,825
41379,347
41379,347
63403,2431
63403,2431
77597,68
77597,68
59652,989
59652,989
68421,721
68421,721
12457,1206
12457,1206
77911,147
77911,147
76809,2321
21882,2348
23231,1681
23231,1681
23262,1329
23262,1329
11917,2592
11917,2592
54047,2163
54047,2163
67934,1610
67934,1610
84963,2224
84963,2224
72697,974
72697,974
63547,1192
63547,1192
33328,68
33328,68
84204,825
84204,825
49426,1018
43427,1018
80700,1018
14577,1018
44699,1018
51017,1018
22206,1018
49556,1032
46316,2005
29133,1032
78514,2277
87179,290
82107,1018
59760,721
59760,721
75265,825
75265,825
75265,825
75265,825
47943,2091
47943,2091
87320,2091
87320,2091
16790,2091
64032,2091
64032,2091
18259,2091
18259,2091
44532,2091
44532,2091
32760,2091
81117,2091
81117,2091
81117,2091
81117,2091
53369,2091
53369,2091
53369,2091
59760,721
63547,1192
33328,68
85488,1143
75265,825
84204,825
46379,1143
87761,1143
89855,1143
23160,1143
76234,1857
31596,637
59760,721
63547,1192
85488,1143
75265,825
84204,825
39986,1143
79437,1143
85139,1143
35697,544
23160,1143
76234,1857
85043,551
57095,2223
88798,722
28969,937
19224,2361
39741,1641
37449,1450
31596,637
59760,721
63547,1192
33328,68
85488,1143
75265,825
84204,825
39986,1143
86880,1738
21045,402
43685,1826
16304,1826
52169,1738
34711,1738
95054,1738
49795,2326
27132,590
53918,449
84112,2326
63980,2326
71622,449
21402,2326
86464,848
13381,449
40436,1418
83330,295
69917,2326
33328,68
33328,68
14414,163
65757,163
11958,163
70220,163
37602,163
56545,163
60842,163
47701,163
49090,163
12465,163
58783,163
50519,163
70758,2332
70758,2332
23231,1681
23231,1681
36187,1548
36187,1548
12356,268
12356,268
88886,1703
82856,864
26969,180
85730,847
68349,540
84487,1703
58608,864
49651,1324
68831,637
56921,180
53796,637
57769,807
31917,1324
70388,1531
54401,864
63552,1531
45102,1531
26098,1531
36868,1531
84204,825
84204,825
26994,637
13051,1090
34486,637
82345,972
74127,1537
74127,1537
45107,1842
45107,1842
36778,1537
36778,1537
30285,2445
30285,2445
74831,972
74831,972
11686,1537
11686,1537
55220,1090
55220,1090
78655,2519
78655,2519
74420,340
50650,2036
83763,2036
73994,2036
28688,2036
70803,2182
33318,161
78333,340
48503,340
21038,161
32280,80
55675,80
86176,2036
82484,1201
58209,1201
60299,759
29494,1502
39928,925
52049,1746
69283,2550
49025,1022
45201,1746
28744,2550
19115,1022
37153,1746
37153,1746
30806,2324
65222,55
46150,1022
46150,1022
14959,1063
14959,1063
50944,1433
72316,640
38245,2550
50455,1269
12396,1269
62886,1269
85683,1269
20338,1269
37637,1269
47424,55
47424,55
45357,1022
45357,1022
79574,1746
79574,1746
66367,1150
66367,1150
67690,1022
67690,1022
40396,889
40396,889
48534,553
48534,553
29970,1573
15315,1835
66071,1835
44047,848
10571,1418
29248,825
12224,825
55797,2091
88841,40
14610,40
14353,1018
55458,2095
19872,1566
13442,1617
54462,1566
76631,1566
57982,765
66854,534
20867,1617
88442,2191
28503,1748
60754,1566
46185,1566
40820,2368
29536,1566
23234,2015
74851,256
65356,534
82044,765
11383,1566
29565,1566
59760,721
33328,68
75265,825
88813,958
66367,1150
41674,1630
86751,1630
89559,1630
17259,647
85775,1630
15839,1204
34023,373
10547,707
66127,1367
62429,243
60967,243
43798,707
52461,2563
67584,1367
66365,2563
11848,373
82948,373
63547,1192
33328,68
75265,825
75265,825
84204,825
84204,825
78998,1387
78998,1387
41379,347
58608,864
58608,864
53796,637
89559,1630
89922,2163
38718,2313
14129,1834
15699,2313
23262,1329
23262,1329
67055,1329
85911,2313
15291,477
60933,2313
25508,2163
85463,1329
13283,1294
13283,1294
13283,1294
13842,1294
13842,1294
13842,1294
72800,1294
72800,1294
72800,1294
11917,2592
11917,2592
54047,2163
54047,2163
47084,871
40396,889
40396,889
25909,2141
89384,2343
36868,1531
36868,1531
70171,345
70171,345
61546,345
35654,345
87086,345
87086,345
63319,345
63319,345
89657,345
89657,345
74502,345
74502,345
89422,2338
67126,345
67126,345
84662,2268
51405,2237
85719,1148
74300,287
32613,1711
56097,236
24601,1993
15020,1993
82732,1148
55126,1148
22984,2268
11990,236
25803,892
75290,2460
42353,1756
61931,1756
87210,2460
83413,2460
34326,2460
15094,2039
67860,2541
67860,2541
15613,2541
48564,2541
87093,250
53753,892
47881,1059
50056,1059
59235,1059
32770,472
19185,472
84386,1756
81530,472
81530,472
25203,892
61541,250
34789,1059
34789,1059
36451,1756
68685,1264
46173,1264
35018,1264
80523,1264
20540,1264
67081,1264
88200,1264
75153,1264
48000,1264
41838,1264
25996,1264
82361,1264
50554,1264
47084,871
84778,1264
79085,1264
83117,1264
47430,1264
76099,1264
75739,1264
29810,1264
36754,1264
28601,1264
54219,1264
30922,1264
61981,1264
50281,1264
70432,1264
54332,1264
15184,1264
87874,1264
72398,1264
67317,1264
3030,87
3031,107
3032,731
3033,885
3034,1088
3035,85
3036,2387
3037,1529
3038,2478
3039,1831
3040,2336
3041,1585
2004,2288
2005,2504
83731,90
81100,90
17973,2570
41800,258
23337,1771
67551,2412
22611,2412
55366,257
25661,1646
39558,2544
58278,191
54580,1862
49955,2021
43181,1886
35529,2412
45126,1875
34815,2412
79578,912
87095,511
69250,2412
49893,543
44458,1498
67362,1655
81049,1961
17949,2424
63781,165
22107,251
23528,2412
67294,543
22699,45
55515,745
25688,193
77527,2302
52524,1925
66222,2238
14229,1845
33368,1655
43122,1961
88362,2424
47293,257
47293,257
88958,1866
12811,1866
24621,1659
21897,151
57242,929
21608,884
15538,2500
26352,459
72784,668
72170,45
79237,1676
48452,191
12870,191
18126,1136
80296,1978
85135,1050
51688,703
30651,1464
13149,1077
73041,1659
65662,2021
10301,1050
66792,2544
69518,191
34637,2238
43384,1862
31257,912
57146,1251
27525,1875
68628,1961
95055,2127
62376,1845
11068,165
56764,193
56764,193
18762,2302
40228,1151
50394,1875
29566,45
25423,1604
12149,1790
67443,1077
10388,1925
10388,1925
95035,455
25025,884
25334,191
64425,1862
82884,1062
68183,840
14656,317
89083,2173
60354,1251
10659,18
10659,18
70364,24
74231,76
68772,1072
82844,646
29889,957
75369,1697
60507,2239
38383,599
80273,90
14231,2239
58964,599
36320,90
67393,1575
48671,1365
23041,1174
33912,1913
58831,1229
56327,1603
84381,614
23653,2047
82432,1229
87476,901
61735,901
38584,901
29564,1172
36229,901
43458,2508
40215,872
59916,2605
47816,1751
52301,2508
24767,1477
55413,901
56600,1384
70598,137
48617,1603
84413,901
33160,2083
86651,2254
37301,1700
81917,1811
86725,588
67870,303
60642,1775
63481,614
23795,2388
26221,2587
24740,2157
15458,1700
50846,901
40154,1775
40154,1775
51391,1138
51391,1138
30880,2261
61124,2209
42785,1926
54360,2322
55419,397
82549,1736
31137,2318
79161,2517
41596,567
48391,1198
56933,2605
86149,137
62106,901
87509,1229
50965,1229
49980,1229
55407,1229
17332,1229
89335,1229
21810,1229
11502,1229
29694,1229
63268,2228
53956,1016
82573,2586
18825,963
35346,1176
21302,1176
80687,2333
77583,1325
29009,1384
83819,2246
20399,1672
17670,1198
10706,321
74021,2417
38122,2599
79042,1325
52793,303
21585,1198
89210,1811
33205,2508
63140,588
19972,1662
83063,1477
43534,1603
41524,137
69730,567
34150,2318
28945,1775
16643,614
35132,1809
11315,772
79364,2157
58523,1672
61718,2587
22791,2083
27528,2254
71266,2047
88500,793
63352,2586
56227,1751
81692,1016
75067,754
68637,963
60507,2239
38383,599
80273,90
14231,2239
58964,599
36320,90
10927,1957
13494,1852
89779,2174
82070,810
88304,810
54460,1061
23518,450
86234,450
47410,1554
48223,2287
73120,1554
53677,2287
78306,497
52445,1386
35346,1176
21302,1176
59301,39
66803,1772
58176,1869
35865,1039
75256,298
15897,1658
89518,1302
13688,2201
80954,1869
80190,1039
46840,787
28378,626
43599,220
31078,298
72574,434
56126,1309
15383,280
35421,1041
70101,2350
12982,1039
81604,1772
71471,1361
81335,1871
83960,2181
88190,839
17178,626
35315,650
33812,203
88145,2278
63918,650
37914,1039
38615,626
51549,220
72025,2384
35913,1944
32003,434
86253,2133
62542,787
57872,1875
50310,2350
75048,771
25729,280
70021,650
39965,1361
76618,1510
88793,626
76131,220
10906,1871
73256,470
37237,1302
86519,1944
17809,434
74133,1309
78105,2133
26796,1306
86311,787
85952,2012
88938,1041
63894,1875
58959,203
21537,2133
87422,2012
70991,70
89471,1871
76043,219
12160,70
67295,2380
69380,144
87305,1510
55731,219
65389,470
41503,2201
30179,70
80687,2333
61571,39
62153,2380
44123,1658
16044,1306
26849,2384
82946,1361
58437,1944
68826,2201
55166,1729
17632,1729
28094,1061
53399,2002
67688,1102
35346,1176
21302,1176
48536,763
84503,248
50324,2454
69752,950
40621,1183
55350,1745
86949,804
35759,1946
33991,2501
41962,1745
88871,950
59419,804
44507,248
11801,2286
66237,1549
82975,520
33076,804
26567,1946
88098,1745
86228,653
80687,2333
24388,1762
17545,2596
50823,2552
32243,763
81456,2501
39754,412
86445,2028
77079,560
46977,248
58563,2501
47792,763
68310,1237
52850,2286
46782,781
54727,520
27841,2552
48857,804
12062,1946
36189,1549
61913,2241
41321,412
56913,950
32355,2028
32355,2028
19574,1705
26830,520
20686,1399
20424,1237
53093,1549
17220,1237
48927,879
35648,2449
43806,2286
15999,2241
17827,781
66073,2454
54745,1237
87606,756
26199,2525
3042,126
3043,2411
35122,73
44911,90
56615,1668
17375,73
47034,90
46534,1668
37763,1187
23046,1648
82070,810
16541,598
84196,1661
19067,1785
37892,1661
44472,1661
13914,2051
73519,1133
18907,2254
21954,2051
21954,2051
44648,1949
87037,1761
77358,992
16788,1882
68132,2051
81289,2471
41649,1541
49274,1785
13691,145
59141,985
13345,1949
77919,1882
62410,2441
51925,1467
87584,2276
34547,1727
36047,349
34227,2173
33104,2254
19640,2215
61557,2175
50774,1661
78192,1949
85074,349
87989,2215
51442,1785
39748,992
89212,1541
60400,1133
12689,1882
21659,2471
87330,1727
85384,2051
14661,1661
77149,145
51922,2254
71922,1467
66611,2441
25236,2173
73743,1611
66170,2175
66170,2175
45973,826
57179,985
65710,1763
83910,1467
32381,1541
61322,1727
81662,349
60507,2239
38383,599
80273,90
14231,2239
58964,599
36320,90
13785,1648
77458,308
28094,1061
53399,2002
67688,1102
21538,2315
25092,1061
64789,59
86498,1085
79019,1130
40880,305
15936,1958
13912,2155
49468,1085
19419,1956
89309,1118
13201,1503
53651,2602
34628,1130
25911,927
59528,2155
47780,1085
66258,1956
17557,671
22931,1118
25156,1503
33008,949
65430,671
66421,1118
44155,1503
44390,156
11051,927
20901,1130
37718,305
70407,1085
22235,1503
50471,1956
50471,1956
69648,1130
69648,1130
16701,305
16701,305
87475,1359
87475,1359
25638,962
25638,962
13861,1118
13861,1118
77976,2155
77976,2155
69043,543
69043,543
62095,2602
62095,2602
72137,2055
72137,2055
66381,1958
66381,1958
10183,1958
10183,1958
55015,305
55015,305
48515,949
48515,949
48322,2058
48322,2058
47572,2512
61896,2512
69232,2173
95074,1646
25423,1604
89083,2173
88096,1414
19820,2080
56764,193
66284,1050
40228,1151
12149,1790
29706,1414
67443,1077
52549,511
63422,314
47420,503
16080,711
21476,2603
67426,2500
61551,1866
86301,503
11068,165
11423,1543
14656,317
76312,929
20361,191
79066,1308
73391,1813
95037,1865
37957,151
12149,1790
41954,822
38000,2302
62376,1845
39245,745
47438,506
49591,2238
18762,2302
10388,1925
35588,1886
95038,2603
50394,1875
74401,1886
89083,2173
60354,1251
26039,897
11397,1862
68913,1862
45414,703
21476,2603
26694,1862
76821,703
57689,1397
46018,1886
71738,323
25423,1604
64425,1862
70764,897
12112,155
23626,966
23302,1961
11678,1655
67768,2424
12149,1790
16317,1655
68183,840
53082,2322
89361,2599
19482,1325
45495,397
11528,1198
36883,2508
12243,249
20681,2246
27508,2450
38897,1603
31894,2605
12447,1384
36942,567
78232,2388
36040,813
45295,2318
86463,440
69300,614
70984,1809
61400,1176
30173,872
20000,2157
53464,1173
16343,2587
55277,2254
45821,2586
48065,2436
59470,1378
61664,1016
72524,754
13101,963
51835,1138
67615,1811
36860,397
72182,397
43120,249
67495,567
74731,1809
13535,793
66383,1736
42112,2228
35826,2322
78978,2599
80204,1325
64015,397
87380,303
22401,1198
85810,1811
51138,2508
19516,588
49184,1662
84391,249
44246,2246
33331,1477
57217,2450
24226,365
69480,1472
87340,1603
86789,2605
67022,137
37205,1384
84457,567
58337,2517
66378,2388
70564,813
62478,2318
85210,1868
68185,440
58879,1775
10548,614
10282,1809
76038,772
61209,1176
17339,872
42560,2157
83135,1672
75728,1700
49623,1173
46424,2587
13684,2083
22492,2254
49625,2047
80115,793
76360,2586
33792,2417
36899,1751
30329,1378
24387,1016
11506,754
79300,963
84804,1138
44272,1193
77583,1325
29009,1384
83819,2246
20399,1672
17670,1198
66211,872
45118,1868
47684,813
10706,321
74021,2417
71030,2450
10741,2083
53689,2586
74515,1472
56357,2157
18443,2517
63746,2605
43358,1700
11913,793
47070,1378
33782,2587
30313,1811
76310,2123
67831,1751
19434,754
14786,1672
20559,1775
81862,2587
37080,249
64756,2307
26615,203
67762,2380
18258,2350
16583,852
13339,298
60283,1772
60997,39
32740,771
58263,2278
65354,280
69352,1369
14118,1869
72442,1658
18292,650
39230,1361
35208,1039
36165,1510
31978,626
30074,220
22666,219
36975,470
25160,2384
18838,1302
28661,1944
36873,434
11435,1309
14493,2133
48556,1306
87831,787
89278,2201
22781,1041
79657,144
36151,1302
45639,787
53330,1647
29497,1041
11732,1647
83994,203
59312,2380
46059,2350
19292,144
46890,298
31620,1772
10324,39
57855,771
15772,2278
51434,280
54971,1369
14115,1879
14455,1869
36744,1658
73620,650
71011,1361
74290,1039
88275,1510
35409,626
67005,220
13619,219
66881,1871
30139,470
75248,2384
64283,1302
69369,1944
66582,434
41308,1309
66078,2133
34602,1306
66913,787
34632,2012
87049,2201
43428,1041
72707,1875
66102,218
89527,70
13846,1647
32341,203
27636,2380
62076,2350
26733,144
66351,298
52302,1772
89157,39
66902,771
51581,2278
34678,280
41961,1369
70040,1879
72116,1869
66072,1658
10180,650
79692,1361
88789,1039
23925,1510
79451,626
54546,220
70733,219
13143,1871
17448,470
23901,2384
17386,1302
89229,1944
41604,434
18189,1309
64099,2133
35014,1306
85970,787
35992,2012
52847,2201
88538,1041
11644,1875
18395,218
87889,70
61571,39
62153,2380
44123,1658
16044,1306
26849,2384
82946,1361
58437,1944
68826,2201
10878,470
32170,2056
83771,1875
85386,1361
78792,1798
24845,1183
22723,2596
70645,1762
87054,1399
28174,2333
52526,2028
25732,560
64506,248
24929,763
36467,1237
33386,2286
56744,1705
19500,2454
68633,1745
78931,756
59757,2596
10802,412
39874,1762
42099,1399
62285,2333
50103,2028
56894,17
78997,560
65239,248
34168,2501
48747,763
45874,1237
17644,2286
49263,781
66251,520
28263,1705
74786,2552
80188,804
45865,653
63690,1946
84475,1549
85072,1183
12234,950
87518,2454
39139,1745
24603,2241
74111,1745
48307,2596
50823,2552
32243,763
81456,2501
41321,412
56913,950
32355,2028
19574,1705
26830,520
20686,1399
20424,1237
17220,1237
48927,879
35648,2449
43806,2286
15999,2241
17827,781
66073,2454
54745,1237
87606,756
26199,2525
52564,1215
40560,1727
71390,1761
48164,2441
83906,1611
12941,145
47646,1467
49670,992
55943,1541
70265,1133
84404,2051
45330,2471
61514,985
31505,1785
31045,2254
80479,2175
38318,2215
54598,1758
57394,1763
76087,2276
86727,1661
48175,1541
37051,1467
57507,1761
16566,2173
74926,2254
21685,1763
61303,1611
61396,2051
87690,2441
76395,992
44866,962
26227,1133
66901,1949
51069,2471
41664,1215
62090,349
64710,1661
52238,985
46188,2175
14830,2215
53863,1758
25079,1882
50973,2276
69991,1727
