,group_ID,group_name,group_status,capacity,creator_ID,course_ID
5463,5464,group6,In_progress,2,R10248023,29381
5464,5465,group1,In_progress,2,B09604003,29386
5465,5466,group1,In_progress,2,B09401066,29390
5466,5467,group2,In_progress,2,B10202129,29390
5467,5468,group3,In_progress,2,B10201029,29390
5468,5469,group1,In_progress,2,B11B02717,29397
5469,5470,group2,In_progress,2,B11702002,29397
5470,5471,group3,In_progress,2,B10406020,29397
5471,5472,group1,In_progress,5,B11104011,29435
5472,5473,group2,In_progress,5,B10601066,29435
5473,5474,group3,In_progress,5,B11302125,29435
5474,5475,group1,In_progress,5,B10402126,29466
5475,5476,group2,In_progress,5,B09904051,29466
5476,5477,group3,In_progress,5,F07441365,29466
5477,5478,group4,In_progress,5,B11407A03,29466
5478,5479,group1,In_progress,5,B09902106,29494
5479,5480,group2,In_progress,5,R10321057,29494
5480,5481,group3,In_progress,5,B11700039,29494
5481,5482,group4,In_progress,5,B10508003,29494
5482,5483,group5,In_progress,5,B08A07036,29494
5483,5484,group1,In_progress,2,B08903057,29497
5484,5485,group2,In_progress,2,B11902101,29497
5485,5486,group3,In_progress,2,R11621153,29497
5486,5487,group4,In_progress,2,B10102106,29497
5487,5488,group5,In_progress,2,B08202033,29497
5488,5489,group6,In_progress,2,B10702170,29497
5489,5490,group1,In_progress,2,B11603008,29509
5490,5491,group1,In_progress,2,B11508024,29515
5491,5492,group2,In_progress,2,R10941042,29515
5492,5493,group3,In_progress,2,B10201168,29515
5493,5494,group1,In_progress,2,B11201259,29516
5494,5495,group2,In_progress,2,F09441047,29516
5495,5496,group3,In_progress,2,B11607210,29516
5496,5497,group1,In_progress,2,R11941037,29525
5497,5498,group2,In_progress,2,B11207028,29525
5498,5499,group3,In_progress,2,B08503065,29525
5499,5500,group4,In_progress,2,B10503008,29525
5500,5501,group5,In_progress,2,B08A04034,29525
5501,5502,group1,In_progress,2,R10445060,29530
5502,5503,group2,In_progress,2,D03948015,29530
5503,5504,group3,In_progress,2,B10102160,29530
5504,5505,group1,In_progress,2,B10401102,29536
5505,5506,group2,In_progress,2,B09801013,29536
5506,5507,group3,In_progress,2,B09102010,29536
5507,5508,group1,In_progress,2,R11946020,29538
5508,5509,group2,In_progress,2,B11208015,29538
5509,5510,group1,In_progress,2,B11612142,29555
5510,5511,group2,In_progress,2,R11643003,29555
5511,5512,group1,In_progress,2,R10B42005,29564
5512,5513,group2,In_progress,2,B10A07054,29564
5513,5514,group3,In_progress,2,R10221044,29564
5514,5515,group4,In_progress,2,B09901006,29564
5515,5516,group5,In_progress,2,B08202037,29564
5516,5517,group1,In_progress,2,B09407210,29565
5517,5518,group2,In_progress,2,R10A27210,29565
5518,5519,group3,In_progress,2,R11522142,29565
5519,5520,group1,In_progress,2,B11503028,29566
5520,5521,group2,In_progress,2,B11611004,29566
5521,5522,group3,In_progress,2,B10601347,29566
5522,5523,group1,In_progress,2,B10301079,29615
5523,5524,group2,In_progress,2,B08502084,29615
5524,5525,group3,In_progress,2,B09307052,29615
5525,5526,group1,In_progress,2,B10601102,29639
5526,5527,group2,In_progress,2,R11224049,29639
5527,5528,group3,In_progress,2,R11123044,29639
5528,5529,group1,In_progress,2,R10148004,29640
5529,5530,group2,In_progress,2,B09901216,29640
5530,5531,group1,In_progress,2,B11613036,29645
5531,5532,group2,In_progress,2,R11943026,29645
5532,5533,group3,In_progress,2,B07203023,29645
5533,5534,group1,In_progress,2,B11701004,29668
5534,5535,group1,In_progress,5,B11405024,29681
5535,5536,group2,In_progress,5,B11303137,29681
5536,5537,group3,In_progress,5,B10705016,29681
5537,5538,group4,In_progress,5,R11223032,29681
5538,5539,group5,In_progress,5,B09901153,29681
5539,5540,group6,In_progress,5,R10443068,29681
5540,5541,group7,In_progress,5,B11311016,29681
5541,5542,group8,In_progress,5,B08A01102,29681
5542,5543,group9,In_progress,5,B09605015,29681
5543,5544,group10,In_progress,5,B11101048,29681
5544,5545,group11,In_progress,5,B11611153,29681
5545,5546,group12,In_progress,5,B10201026,29681
5546,5547,group1,In_progress,2,B11101141,29693
5547,5548,group2,In_progress,2,R10545026,29693
5548,5549,group1,In_progress,2,R11121031,29694
5549,5550,group2,In_progress,2,R10721025,29694
5550,5551,group3,In_progress,2,B08612010,29694
5551,5552,group1,In_progress,2,B11612151,29703
5552,5553,group2,In_progress,2,R10945032,29703
5553,5554,group3,In_progress,2,B09502100,29703
5554,5555,group1,In_progress,2,B09605022,29706
5555,5556,group2,In_progress,2,B11605022,29706
5556,5557,group3,In_progress,2,B10205004,29706
5557,5558,group4,In_progress,2,B08201126,29706
5558,5559,group1,In_progress,2,B10201045,29726
5559,5560,group1,In_progress,2,B11613044,29743
5560,5561,group1,In_progress,2,R11942034,29762
5561,5562,group2,In_progress,2,B11614026,29762
5562,5563,group3,In_progress,2,B08101070,29762
5563,5564,group1,In_progress,2,R10B42033,29769
5564,5565,group2,In_progress,2,B10602054,29769
5565,5566,group1,In_progress,2,B09401207,29810
5566,5567,group1,In_progress,2,B09A02033,29824
5567,5568,group2,In_progress,2,B09502217,29824
5568,5569,group3,In_progress,2,B10701141,29824
5569,5570,group4,In_progress,2,B11407A03,29824
5570,5571,group1,In_progress,2,B09701046,29827
5571,5572,group2,In_progress,2,R10222028,29827
5572,5573,group3,In_progress,2,R10721097,29827
5573,5574,group4,In_progress,2,B09308006,29827
5574,5575,group1,In_progress,2,B10302022,29840
5575,5576,group1,In_progress,2,B08505007,29842
5576,5577,group1,In_progress,2,B11203068,29845
5577,5578,group2,In_progress,2,B10401101,29845
5578,5579,group1,In_progress,2,B10602151,29859
5579,5580,group2,In_progress,2,B07205024,29859
5580,5581,group3,In_progress,2,R10621168,29859
5581,5582,group1,In_progress,2,B10708037,29861
5582,5583,group2,In_progress,2,B10705060,29861
5583,5584,group1,In_progress,2,B09907210,29872
5584,5585,group1,In_progress,2,B11901037,29889
5585,5586,group2,In_progress,2,R11524051,29889
5586,5587,group3,In_progress,2,B10702009,29889
5587,5588,group4,In_progress,2,R10631015,29889
5588,5589,group5,In_progress,2,B11207022,29889
5589,5590,group6,In_progress,2,B09A03042,29889
5590,5591,group1,In_progress,2,B11105036,29921
5591,5592,group2,In_progress,2,B11106028,29921
5592,5593,group3,In_progress,2,B11906023,29921
5593,5594,group4,In_progress,2,B10A01120,29921
5594,5595,group5,In_progress,2,B07101060,29921
5595,5596,group1,In_progress,2,B11402119,29956
5596,5597,group2,In_progress,2,B10508037,29956
5597,5598,group1,In_progress,5,B10703008,29959
5598,5599,group2,In_progress,5,B09102019,29959
5599,5600,group3,In_progress,5,B07202034,29959
5600,5601,group4,In_progress,5,B09803057,29959
5601,5602,group5,In_progress,5,B11308015,29959
5602,5603,group6,In_progress,5,R10228004,29959
5603,5604,group7,In_progress,5,B10A01216,29959
5604,5605,group8,In_progress,5,B10401212,29959
5605,5606,group9,In_progress,5,B08801211,29959
5606,5607,group1,In_progress,2,B10201207,29970
5607,5608,group2,In_progress,2,B09407210,29970
5608,5609,group3,In_progress,2,B08701204,29970
5609,5610,group4,In_progress,2,B09405026,29970
5610,5611,group5,In_progress,2,B10602302,29970
5611,5612,group1,In_progress,2,B10701143,29982
5612,5613,group2,In_progress,2,B09701048,29982
5613,5614,group1,In_progress,2,R11623012,29993
5614,5615,group2,In_progress,2,B09302100,29993
5615,5616,group3,In_progress,2,B10702102,29993
5616,5617,group1,In_progress,2,B11703118,30009
5617,5618,group1,In_progress,10,R10443118,30014
5618,5619,group2,In_progress,10,B08A02100,30014
5619,5620,group3,In_progress,10,B08611060,30014
5620,5621,group4,In_progress,10,B11102001,30014
5621,5622,group5,In_progress,10,B09801006,30014
5622,5623,group6,In_progress,10,B11703032,30014
5623,5624,group7,In_progress,10,B11B07054,30014
5624,5625,group8,In_progress,10,R10528023,30014
5625,5626,group9,In_progress,10,B09503068,30014
5626,5627,group10,In_progress,10,F07441010,30014
5627,5628,group11,In_progress,10,B11H01006,30014
5628,5629,group12,In_progress,10,B10401046,30014
5629,5630,group13,In_progress,10,R10442605,30014
5630,5631,group14,In_progress,10,R11527054,30014
5631,5632,group1,In_progress,2,R11623009,30016
5632,5633,group2,In_progress,2,R10920039,30016
5633,5634,group3,In_progress,2,B10306020,30016
5634,5635,group1,In_progress,2,B08A03055,30031
5635,5636,group2,In_progress,2,R10521029,30031
5636,5637,group3,In_progress,2,B09402824,30031
5637,5638,group1,In_progress,2,B10702160,30037
5638,5639,group2,In_progress,2,B10903020,30037
5639,5640,group3,In_progress,2,B11502339,30037
5640,5641,group1,In_progress,2,B11302009,30041
5641,5642,group1,In_progress,5,B09402004,30053
5642,5643,group2,In_progress,5,B10407036,30053
5643,5644,group3,In_progress,5,R10321026,30053
5644,5645,group4,In_progress,5,B07A07021,30053
5645,5646,group1,In_progress,2,D10621101,30074
5646,5647,group2,In_progress,2,B11301014,30074
5647,5648,group3,In_progress,2,D01945039,30074
5648,5649,group4,In_progress,2,B11101006,30074
5649,5650,group5,In_progress,2,R10242115,30074
5650,5651,group6,In_progress,2,F10943055,30074
5651,5652,group1,In_progress,5,R10548037,30084
5652,5653,group2,In_progress,5,B11207022,30084
5653,5654,group3,In_progress,5,B08909026,30084
5654,5655,group1,In_progress,2,B09403006,30101
5655,5656,group2,In_progress,2,B11602009,30101
5656,5657,group3,In_progress,2,B10501091,30101
5657,5658,group4,In_progress,2,B10402717,30101
5658,5659,group1,In_progress,2,B10611165,30110
5659,5660,group2,In_progress,2,B09501047,30110
5660,5661,group3,In_progress,2,B11403022,30110
5661,5662,group1,In_progress,2,B10405004,30119
5662,5663,group2,In_progress,2,B08903152,30119
5663,5664,group3,In_progress,2,R10621102,30119
5664,5665,group4,In_progress,2,B11701001,30119
5665,5666,group1,In_progress,2,B11105004,30121
5666,5667,group1,In_progress,2,B10404015,30125
5667,5668,group1,In_progress,2,R10522055,30127
5668,5669,group2,In_progress,2,B11612037,30127
5669,5670,group3,In_progress,2,B09501119,30127
5670,5671,group1,In_progress,2,B09501109,30139
5671,5672,group1,In_progress,2,B09705015,30141
5672,5673,group2,In_progress,2,B10701029,30141
5673,5674,group3,In_progress,2,B05307033,30141
5674,5675,group1,In_progress,2,B11604026,30173
5675,5676,group2,In_progress,2,B08802102,30173
5676,5677,group1,In_progress,2,R10921011,30179
5677,5678,group1,In_progress,2,F09541011,30201
5678,5679,group2,In_progress,2,B10B01037,30201
5679,5680,group1,In_progress,2,R11641126,30232
5680,5681,group2,In_progress,2,B08105004,30232
5681,5682,group3,In_progress,2,B10501001,30232
5682,5683,group1,In_progress,2,R11253045,30239
5683,5684,group2,In_progress,2,F09442339,30239
5684,5685,group3,In_progress,2,B11400016,30239
5685,5686,group1,In_progress,2,B09102043,30242
5686,5687,group1,In_progress,2,R11947027,30268
5687,5688,group2,In_progress,2,B10203048,30268
5688,5689,group3,In_progress,2,B08702102,30268
5689,5690,group1,In_progress,2,B10203035,30283
5690,5691,group1,In_progress,5,B11105004,30285
5691,5692,group2,In_progress,5,R11941024,30285
5692,5693,group3,In_progress,5,B07205024,30285
5693,5694,group1,In_progress,2,B10A07039,30303
5694,5695,group2,In_progress,2,B11704015,30303
5695,5696,group3,In_progress,2,B11701024,30303
5696,5697,group1,In_progress,2,B09901143,30313
5697,5698,group2,In_progress,2,T11301212,30313
5698,5699,group3,In_progress,2,B11305036,30313
5699,5700,group1,In_progress,2,B11702084,30329
5700,5701,group2,In_progress,2,B09607A03,30329
5701,5702,group3,In_progress,2,B11611004,30329
5702,5703,group1,In_progress,2,B10301102,30348
5703,5704,group1,In_progress,2,B09601022,30372
5704,5705,group2,In_progress,2,R11521240,30372
5705,5706,group1,In_progress,2,B10106041,30379
5706,5707,group2,In_progress,2,B11615020,30379
5707,5708,group1,In_progress,2,R10B43077,30380
5708,5709,group2,In_progress,2,F07449026,30380
5709,5710,group3,In_progress,2,R10A22019,30380
5710,5711,group1,In_progress,2,B11201016,30385
5711,5712,group2,In_progress,2,B11612070,30385
5712,5713,group3,In_progress,2,B08201016,30385
5713,5714,group1,In_progress,2,B11408024,30386
5714,5715,group2,In_progress,2,B09103044,30386
5715,5716,group3,In_progress,2,B11501006,30386
5716,5717,group1,In_progress,2,R10721015,30411
5717,5718,group2,In_progress,2,B11H07030,30411
5718,5719,group3,In_progress,2,B10209015,30411
5719,5720,group1,In_progress,2,B11407039,30437
5720,5721,group1,In_progress,2,B11203023,30442
5721,5722,group2,In_progress,2,B08801003,30442
5722,5723,group3,In_progress,2,B11602037,30442
5723,5724,group1,In_progress,2,B11101014,30446
5724,5725,group1,In_progress,2,B11602009,30478
5725,5726,group2,In_progress,2,B09A03077,30478
5726,5727,group1,In_progress,2,B10204004,30493
5727,5728,group2,In_progress,2,B10703008,30493
5728,5729,group3,In_progress,2,R10620027,30493
5729,5730,group1,In_progress,2,B11H01111,30499
5730,5731,group1,In_progress,2,D10622208,30519
5731,5732,group2,In_progress,2,R11122126,30519
5732,5733,group3,In_progress,2,D03945033,30519
5733,5734,group1,In_progress,2,B10202217,30526
5734,5735,group2,In_progress,2,B06401024,30526
5735,5736,group3,In_progress,2,B09401102,30526
5736,5737,group1,In_progress,2,B11102039,30545
5737,5738,group2,In_progress,2,B11101101,30545
5738,5739,group3,In_progress,2,B10601011,30545
5739,5740,group1,In_progress,2,B09502043,30547
5740,5741,group1,In_progress,2,B11303010,30558
5741,5742,group2,In_progress,2,B11104025,30558
5742,5743,group1,In_progress,2,B09401003,30565
5743,5744,group1,In_progress,2,B10601011,30590
5744,5745,group1,In_progress,2,B09A01070,30638
5745,5746,group2,In_progress,2,B11B08312,30638
5746,5747,group1,In_progress,2,R11943036,30643
5747,5748,group2,In_progress,2,R07229021,30643
5748,5749,group1,In_progress,2,B10303026,30644
5749,5750,group2,In_progress,2,R11527039,30644
5750,5751,group3,In_progress,2,R11921072,30644
5751,5752,group1,In_progress,5,B10702160,30651
5752,5753,group2,In_progress,5,B10202217,30651
5753,5754,group3,In_progress,5,B10A02208,30651
5754,5755,group1,In_progress,2,B08611217,30653
5755,5756,group1,In_progress,2,B11101082,30662
5756,5757,group2,In_progress,2,B11700012,30662
5757,5758,group3,In_progress,2,B09505020,30662
5758,5759,group1,In_progress,2,B06401029,30663
5759,5760,group2,In_progress,2,B11401119,30663
5760,5761,group3,In_progress,2,B10301001,30663
5761,5762,group1,In_progress,10,B10202142,30667
5762,5763,group2,In_progress,10,B11206033,30667
5763,5764,group3,In_progress,10,R11621003,30667
5764,5765,group4,In_progress,10,B09A03020,30667
5765,5766,group5,In_progress,10,R10522101,30667
5766,5767,group6,In_progress,10,R10521012,30667
5767,5768,group7,In_progress,10,B10701037,30667
5768,5769,group8,In_progress,10,B10B01037,30667
5769,5770,group9,In_progress,10,R07221015,30667
5770,5771,group10,In_progress,10,B08902043,30667
5771,5772,group11,In_progress,10,B08501168,30667
5772,5773,group12,In_progress,10,B08901039,30667
5773,5774,group13,In_progress,10,R11621011,30667
5774,5775,group14,In_progress,10,B07402717,30667
5775,5776,group15,In_progress,10,R11521108,30667
5776,5777,group16,In_progress,10,B09302002,30667
5777,5778,group17,In_progress,10,R10227052,30667
5778,5779,group18,In_progress,10,R10725009,30667
5779,5780,group19,In_progress,10,B10201024,30667
5780,5781,group20,In_progress,10,B10504013,30667
5781,5782,group21,In_progress,10,B05301152,30667
5782,5783,group22,In_progress,10,B10103150,30667
5783,5784,group23,In_progress,10,R11444081,30667
5784,5785,group24,In_progress,10,B10105034,30667
5785,5786,group25,In_progress,10,D09B43006,30667
5786,5787,group26,In_progress,10,B11405003,30667
5787,5788,group1,In_progress,2,R11521098,30669
5788,5789,group2,In_progress,2,R11A21211,30669
5789,5790,group3,In_progress,2,F08925035,30669
5790,5791,group4,In_progress,2,B11503008,30669
5791,5792,group5,In_progress,2,B10205004,30669
5792,5793,group6,In_progress,2,B11B01037,30669
5793,5794,group1,In_progress,2,B11701241,30672
5794,5795,group2,In_progress,2,R09427044,30672
5795,5796,group3,In_progress,2,B10613020,30672
5796,5797,group1,In_progress,5,B10204004,30676
5797,5798,group2,In_progress,5,B09601043,30676
5798,5799,group3,In_progress,5,B10301060,30676
5799,5800,group1,In_progress,2,B09301079,30681
5800,5801,group1,In_progress,2,B11502025,30715
5801,5802,group2,In_progress,2,B11701037,30715
5802,5803,group1,In_progress,2,B11701015,30730
5803,5804,group2,In_progress,2,B09908024,30730
5804,5805,group1,In_progress,2,B10202028,30733
5805,5806,group2,In_progress,2,B09904015,30733
5806,5807,group3,In_progress,2,B10501808,30733
5807,5808,group1,In_progress,2,B09703040,30736
5808,5809,group2,In_progress,2,B08612717,30736
5809,5810,group3,In_progress,2,F10943068,30736
5810,5811,group1,In_progress,5,B08107039,30776
5811,5812,group2,In_progress,5,B11201101,30776
5812,5813,group3,In_progress,5,B10108032,30776
5813,5814,group1,In_progress,2,B11500027,30784
5814,5815,group2,In_progress,2,B11604038,30784
5815,5816,group3,In_progress,2,B09904051,30784
5816,5817,group1,In_progress,2,B11208015,30793
5817,5818,group2,In_progress,2,R11324012,30793
5818,5819,group3,In_progress,2,B09403003,30793
5819,5820,group1,In_progress,5,B09405005,30799
5820,5821,group2,In_progress,5,B08101091,30799
5821,5822,group3,In_progress,5,R11943055,30799
5822,5823,group1,In_progress,2,B11202054,30806
5823,5824,group2,In_progress,2,B10701045,30806
5824,5825,group3,In_progress,2,B10604004,30806
5825,5826,group1,In_progress,2,B09403018,30822
5826,5827,group1,In_progress,2,B09401053,30830
5827,5828,group2,In_progress,2,R10727210,30830
5828,5829,group3,In_progress,2,B10602033,30830
5829,5830,group4,In_progress,2,B08A01016,30830
5830,5831,group5,In_progress,2,B11612055,30830
5831,5832,group1,In_progress,2,B09102036,30831
5832,5833,group2,In_progress,2,B10407039,30831
5833,5834,group3,In_progress,2,B11404081,30831
5834,5835,group4,In_progress,2,B08703133,30831
5835,5836,group5,In_progress,2,B10603039,30831
5836,5837,group1,In_progress,2,B10703049,30853
5837,5838,group2,In_progress,2,R10922101,30853
5838,5839,group3,In_progress,2,B09404093,30853
5839,5840,group4,In_progress,2,R10147055,30853
5840,5841,group5,In_progress,2,R11A21041,30853
5841,5842,group1,In_progress,2,B10201072,30859
5842,5843,group1,In_progress,2,R09B23050,30875
5843,5844,group2,In_progress,2,R10A25004,30875
5844,5845,group3,In_progress,2,B09618053,30875
5845,5846,group4,In_progress,2,R10248006,30875
5846,5847,group1,In_progress,2,B08702006,30880
5847,5848,group2,In_progress,2,B11404081,30880
5848,5849,group3,In_progress,2,B11102115,30880
5849,5850,group1,In_progress,2,B11402056,30886
5850,5851,group2,In_progress,2,B10402302,30886
5851,5852,group1,In_progress,2,R10221075,30892
5852,5853,group2,In_progress,2,B09503055,30892
5853,5854,group1,In_progress,2,B08304035,30902
5854,5855,group1,In_progress,2,B10701061,30904
5855,5856,group2,In_progress,2,B10103048,30904
5856,5857,group3,In_progress,2,B10202037,30904
5857,5858,group1,In_progress,2,B11613042,30922
5858,5859,group1,In_progress,2,B11201016,30941
5859,5860,group2,In_progress,2,B11502087,30941
5860,5861,group3,In_progress,2,B11403152,30941
5861,5862,group4,In_progress,2,B11102102,30941
5862,5863,group5,In_progress,2,B06201092,30941
5863,5864,group1,In_progress,2,B08101012,30947
5864,5865,group2,In_progress,2,B11105036,30947
5865,5866,group3,In_progress,2,D01947044,30947
5866,5867,group1,In_progress,2,B09804049,30953
5867,5868,group2,In_progress,2,B11302717,30953
5868,5869,group3,In_progress,2,B10601011,30953
5869,5870,group1,In_progress,2,B09602261,30973
5870,5871,group2,In_progress,2,B08804003,30973
5871,5872,group1,In_progress,2,B08201003,30978
5872,5873,group2,In_progress,2,R11941347,30978
5873,5874,group3,In_progress,2,B11617052,30978
5874,5875,group1,In_progress,2,B11105022,30988
5875,5876,group2,In_progress,2,B09707054,30988
5876,5877,group3,In_progress,2,R08121011,30988
5877,5878,group1,In_progress,2,R11127021,30991
5878,5879,group2,In_progress,2,B09403032,30991
5879,5880,group1,In_progress,2,B09901006,31008
5880,5881,group2,In_progress,2,B07201004,31008
5881,5882,group3,In_progress,2,B11104093,31008
5882,5883,group1,In_progress,2,B09402033,31037
5883,5884,group1,In_progress,2,R10922045,31045
5884,5885,group2,In_progress,2,R10522010,31045
5885,5886,group3,In_progress,2,R10948118,31045
5886,5887,group1,In_progress,2,B10802129,31065
5887,5888,group1,In_progress,5,B09401347,31070
5888,5889,group2,In_progress,5,F07441216,31070
5889,5890,group3,In_progress,5,R09B21082,31070
5890,5891,group4,In_progress,5,B10901082,31070
5891,5892,group1,In_progress,2,B11612129,31078
5892,5893,group1,In_progress,2,B08502009,31092
5893,5894,group1,In_progress,5,B10301029,31114
5894,5895,group2,In_progress,5,B09A04049,31114
5895,5896,group3,In_progress,5,B10201212,31114
5896,5897,group4,In_progress,5,B10409011,31114
5897,5898,group1,In_progress,2,B11902125,31118
5898,5899,group2,In_progress,2,B07203082,31118
5899,5900,group1,In_progress,2,R10222054,31121
5900,5901,group2,In_progress,2,B11104016,31121
5901,5902,group1,In_progress,2,B07A01109,31131
5902,5903,group2,In_progress,2,D10628006,31131
5903,5904,group3,In_progress,2,R11624016,31131
5904,5905,group4,In_progress,2,B10301020,31131
5905,5906,group1,In_progress,2,B09505036,31137
5906,5907,group2,In_progress,2,B11101204,31137
5907,5908,group1,In_progress,2,B09703020,31138
5908,5909,group2,In_progress,2,B10401048,31138
5909,5910,group3,In_progress,2,B11405022,31138
5910,5911,group1,In_progress,2,B10706033,31145
5911,5912,group2,In_progress,2,B08612028,31145
5912,5913,group3,In_progress,2,R11742142,31145
5913,5914,group1,In_progress,2,R11624204,31153
5914,5915,group2,In_progress,2,B11H04025,31153
5915,5916,group1,In_progress,2,B10101014,31160
5916,5917,group2,In_progress,2,R11942109,31160
5917,5918,group3,In_progress,2,R11524012,31160
5918,5919,group4,In_progress,2,R11522302,31160
5919,5920,group1,In_progress,2,B11101046,31170
5920,5921,group2,In_progress,2,B08612151,31170
5921,5922,group3,In_progress,2,F08925035,31170
5922,5923,group1,In_progress,2,R10527033,31180
5923,5924,group1,In_progress,2,B09104004,31183
5924,5925,group2,In_progress,2,B09203133,31183
5925,5926,group3,In_progress,2,B10201102,31183
5926,5927,group1,In_progress,2,B09701A01,31201
5927,5928,group2,In_progress,2,B11701004,31201
5928,5929,group3,In_progress,2,B11408015,31201
5929,5930,group4,In_progress,2,F10949019,31201
5930,5931,group1,In_progress,2,R10B42033,31204
5931,5932,group1,In_progress,2,R10442824,31220
5932,5933,group2,In_progress,2,B11407054,31220
5933,5934,group1,In_progress,2,F08927028,31222
5934,5935,group2,In_progress,2,B09801240,31222
5935,5936,group3,In_progress,2,B11612005,31222
5936,5937,group4,In_progress,2,B10502056,31222
5937,5938,group5,In_progress,2,B11702002,31222
5938,5939,group6,In_progress,2,B08311347,31222
5939,5940,group1,In_progress,2,B10105024,31248
5940,5941,group1,In_progress,2,B11407A03,31257
5941,5942,group2,In_progress,2,B10201015,31257
5942,5943,group3,In_progress,2,B09301046,31257
5943,5944,group1,In_progress,2,B11601079,31296
5944,5945,group2,In_progress,2,B10302261,31296
5945,5946,group1,In_progress,2,B10101020,31308
5946,5947,group2,In_progress,2,B10501143,31308
5947,5948,group3,In_progress,2,R10A22014,31308
5948,5949,group4,In_progress,2,B11611044,31308
5949,5950,group1,In_progress,2,B11615055,31384
5950,5951,group2,In_progress,2,B11502302,31384
5951,5952,group3,In_progress,2,B11701011,31384
5952,5953,group1,In_progress,2,B08801001,31400
5953,5954,group2,In_progress,2,B10901018,31400
5954,5955,group3,In_progress,2,B10702022,31400
5955,5956,group1,In_progress,2,B09704034,31406
5956,5957,group1,In_progress,2,B11602208,31423
5957,5958,group1,In_progress,2,R11321330,31435
5958,5959,group2,In_progress,2,B09503077,31435
5959,5960,group3,In_progress,2,R11A21014,31435
5960,5961,group1,In_progress,2,B11408024,31464
5961,5962,group1,In_progress,2,R10525033,31492
5962,5963,group2,In_progress,2,B10208053,31492
5963,5964,group3,In_progress,2,B10204003,31492
5964,5965,group1,In_progress,2,B10406020,31505
5965,5966,group1,In_progress,2,R08125032,31517
5966,5967,group1,In_progress,2,B09709021,31528
5967,5968,group2,In_progress,2,R09621120,31528
5968,5969,group3,In_progress,2,B10A01012,31528
5969,5970,group1,In_progress,2,B10603012,31535
5970,5971,group1,In_progress,2,B11B01061,31556
5971,5972,group2,In_progress,2,B09804093,31556
5972,5973,group3,In_progress,2,B08502127,31556
5973,5974,group4,In_progress,2,B09404016,31556
5974,5975,group1,In_progress,2,B10201022,31557
5975,5976,group2,In_progress,2,B10708037,31557
5976,5977,group3,In_progress,2,B09803057,31557
5977,5978,group4,In_progress,2,B11601045,31557
5978,5979,group1,In_progress,2,B08701165,31564
5979,5980,group2,In_progress,2,B09501004,31564
5980,5981,group3,In_progress,2,R11926005,31564
5981,5982,group1,In_progress,5,B10201011,31596
5982,5983,group2,In_progress,5,R09624038,31596
5983,5984,group3,In_progress,5,B09508015,31596
5984,5985,group4,In_progress,5,B11605036,31596
5985,5986,group5,In_progress,5,R11942302,31596
5986,5987,group1,In_progress,2,B10702119,31612
5987,5988,group2,In_progress,2,B11509080,31612
5988,5989,group3,In_progress,2,B09302302,31612
5989,5990,group1,In_progress,2,B11701216,31620
5990,5991,group1,In_progress,2,R10143036,31647
5991,5992,group1,In_progress,2,B10401091,31662
5992,5993,group1,In_progress,2,B10301168,31672
5993,5994,group1,In_progress,2,B11610011,31682
5994,5995,group2,In_progress,2,R10B41012,31682
5995,5996,group1,In_progress,2,B11601075,31709
5996,5997,group1,In_progress,2,R11527030,31715
5997,5998,group1,In_progress,2,B11702102,31753
5998,5999,group1,In_progress,2,B11312091,31755
5999,6000,group2,In_progress,2,R10321012,31755
6000,6001,group3,In_progress,2,B11615020,31755
6001,6002,group1,In_progress,2,B09301026,31764
6002,6003,group2,In_progress,2,R11942043,31764
6003,6004,group3,In_progress,2,B11611060,31764
6004,6005,group1,In_progress,2,B11400016,31769
6005,6006,group1,In_progress,2,B09401025,31777
6006,6007,group2,In_progress,2,R11941239,31777
6007,6008,group1,In_progress,2,B10103035,31782
6008,6009,group2,In_progress,2,B10404012,31782
6009,6010,group3,In_progress,2,F09441046,31782
6010,6011,group1,In_progress,2,D10621091,31826
6011,6012,group2,In_progress,2,B11601011,31826
6012,6013,group3,In_progress,2,B10613035,31826
6013,6014,group1,In_progress,2,B06401211,31840
6014,6015,group1,In_progress,5,B10702091,31891
6015,6016,group2,In_progress,5,B10501043,31891
6016,6017,group3,In_progress,5,B10703032,31891
6017,6018,group4,In_progress,5,B11404081,31891
6018,6019,group5,In_progress,5,B10501006,31891
6019,6020,group6,In_progress,5,B08705004,31891
6020,6021,group7,In_progress,5,R11A22036,31891
6021,6022,group1,In_progress,2,R10942084,31894
6022,6023,group1,In_progress,2,B10609080,31917
6023,6024,group2,In_progress,2,B10405004,31917
6024,6025,group3,In_progress,2,B08901072,31917
6025,6026,group4,In_progress,2,B11901020,31917
6026,6027,group1,In_progress,2,B11108004,31925
6027,6028,group2,In_progress,2,B08203082,31925
6028,6029,group3,In_progress,2,R10641049,31925
6029,6030,group1,In_progress,2,B11902142,31958
6030,6031,group2,In_progress,2,B08902029,31958
6031,6032,group3,In_progress,2,B11708023,31958
6032,6033,group1,In_progress,2,F08528024,31963
6033,6034,group2,In_progress,2,B09504011,31963
6034,6035,group3,In_progress,2,B09601006,31963
6035,6036,group1,In_progress,2,B09501026,31974
6036,6037,group2,In_progress,2,R07225024,31974
6037,6038,group3,In_progress,2,B10902010,31974
6038,6039,group1,In_progress,2,B10A01212,31978
6039,6040,group2,In_progress,2,B10612043,31978
6040,6041,group3,In_progress,2,B10607052,31978
6041,6042,group1,In_progress,2,B06407074,31981
